seqlen_q,batch_size,seqlen_k,standard_ncu_duration_ns,localized_ncu_duration_ns,standard_l2_hit_rate_pct,localized_l2_hit_rate_pct,localized_minus_standard_l2_hit_rate_pp,standard_l2_count_hit_rate_pct,localized_l2_count_hit_rate_pct,standard_hbm_read_bytes,standard_hbm_write_bytes,localized_hbm_read_bytes,localized_hbm_write_bytes,standard_hbm_total_gb_s,localized_hbm_total_gb_s,localized_to_standard_hbm_bandwidth_ratio,standard_hbm_utilization_pct,localized_hbm_utilization_pct,localized_minus_standard_hbm_utilization_pp,localized_to_standard_hbm_total_bytes_ratio,standard_to_localized_ncu_duration_ratio,standard_replay_passes,localized_replay_passes
4,8,8192,60192.0,62048.0,75.71,84.31,8.600000000000009,75.63824275986131,84.63742385011884,80321536.0,3294464.0,80321024.0,1277440.0,1389.15470494418,1315.08612686952,0.9466808284123861,18.12,17.15,-0.9700000000000024,0.9758714121699197,0.9700876740587931,4,4
4,16,8192,111136.0,112032.0,75.4,84.64,9.239999999999995,75.39623880027726,84.68516165740212,160612352.0,3236608.0,160551936.0,3445504.0,1474.3103944716402,1463.8446158240502,0.9929012379707594,19.23,19.09,-0.14000000000000057,1.0009062004421634,0.992002285061411,4,4
4,32,8192,214336.0,210784.0,75.35,84.86,9.510000000000005,75.16385638860018,84.13705524585106,330422528.0,12884992.0,339101440.0,13177088.0,1601.7258883248799,1671.27736450585,1.0434228332625057,20.88,21.79,0.9100000000000001,1.0261311141684284,1.016851373918324,4,4
4,64,8192,427808.0,416416.0,75.2,83.86,8.659999999999997,75.26183367876764,83.85037869690275,660769792.0,32247552.0,691757312.0,23483648.0,1619.9260976886899,1717.61161915008,1.0603024555260687,21.12,22.39,1.2699999999999996,1.0320679073798187,1.027357258126489,4,4
4,2,16384,34656.0,48992.0,76.13,85.47,9.340000000000003,76.07174489346323,84.6355621224914,39016960.0,954624.0,39031808.0,0.0,1153.38134810711,796.6975832789,0.6907494945937983,15.06,10.4,-4.66,0.9764888977129352,0.7073807968647943,4,4
4,4,16384,59680.0,61920.0,75.83,85.45,9.620000000000005,76.01357645856775,85.20236046316877,77949440.0,3469056.0,77961984.0,735488.0,1364.2509383378,1270.9540051679598,0.9316130701852308,17.8,16.57,-1.2300000000000004,0.9665797805943259,0.9638242894056848,4,4
4,8,16384,110464.0,112544.0,76.09,86.66,10.569999999999993,76.13875615534315,85.54112250469893,155825408.0,3546112.0,155864832.0,3246592.0,1442.74623406721,1413.77082740973,0.9799164912211926,18.81,18.44,-0.36999999999999744,0.9983679894626091,0.9815183394938868,4,4
4,16,16384,211296.0,210016.0,75.83,85.09,9.260000000000005,75.98749152935923,85.44294685639059,311569920.0,3513600.0,311581952.0,3688448.0,1491.19491140391,1501.1732439433201,1.0066915012002124,19.44,19.57,0.129999999999999,1.0005931125817054,1.0060947737315251,4,4
4,32,16384,416416.0,405472.0,75.68,84.25,8.569999999999993,75.52195300550025,84.87966524743803,642502400.0,13317888.0,660756992.0,13413120.0,1574.91616076232,1662.67982006156,1.0557259246465278,20.53,21.67,1.1400000000000006,1.0279799578264952,1.0269907663167863,4,4
4,64,16384,847264.0,815200.0,75.48,84.4,8.920000000000002,75.50268638375753,84.57795292331063,1300265728.0,32722944.0,1359065088.0,32749568.0,1573.28609736752,1707.32906771344,1.0851993611144253,20.51,22.25,1.7399999999999984,1.0441308956600046,1.039332679097154,4,4
4,2,32768,56960.0,90304.0,76.21,85.43,9.220000000000013,76.43422828906378,85.373687692711,76767744.0,3097856.0,76787712.0,766976.0,1402.1348314606698,858.81785967399,0.6125073283995941,18.29,11.2,-7.09,0.9710649891818255,0.6307583274273565,4,4
4,4,32768,110496.0,112032.0,76.42,85.38,8.959999999999994,76.32446894061269,85.64387772982266,153463552.0,3517184.0,153465856.0,3124992.0,1420.6915725456101,1397.7332190802697,0.9838400157296608,18.52,18.22,-0.3000000000000007,0.9975163321950535,0.9862896315338475,4,4
4,8,32768,210880.0,210272.0,76.31,86.12,9.810000000000002,76.3847959132584,86.1157327364635,306836736.0,3234048.0,306847744.0,3500544.0,1470.3660091047,1475.9373002587101,1.0037890505625893,19.17,19.24,0.06999999999999673,1.0008949698401768,1.0028914929234516,4,4
4,16,32768,410784.0,404736.0,75.77,86.24,10.469999999999999,75.77547533103443,86.04419145154914,624140032.0,3627264.0,613817600.0,3670016.0,1528.2174962997601,1525.6552814674299,0.9983233964808451,19.92,19.89,-0.030000000000001137,0.9836250150883935,1.014943074003795,4,4
4,32,32768,830784.0,798784.0,75.28,85.03,9.75,75.27317184384798,85.290143749543,1341347072.0,13972224.0,1302514432.0,13120000.0,1631.37385409445,1647.0465507571498,1.0096070539707156,21.26,21.47,0.2099999999999973,0.9707191773059505,1.040060892556686,4,4
4,64,32768,1727648.0,1627040.0,70.99,84.58,13.590000000000003,71.04748446440615,84.96475044353093,3436133632.0,32478720.0,2681032960.0,33363712.0,2007.70779232807,1668.30358934015,0.8309494019573643,26.17,21.75,-4.420000000000002,0.7825598240849486,1.06183498869112,4,4
4,2,65536,101632.0,171104.0,76.96,85.53,8.570000000000007,76.63076421835771,85.62924966619374,152294400.0,3707392.0,155284736.0,3599616.0,1534.9672544080597,928.58350476903,0.6049532992331659,20.01,12.11,-7.900000000000002,1.0184777364608735,0.5939779315504021,4,4
4,4,65536,211328.0,209632.0,76.29,85.79,9.5,76.45514581637636,86.09471896899282,304499968.0,3558144.0,304524800.0,3667968.0,1457.72501514234,1470.16089146695,1.0085310166152262,19.0,19.17,0.1700000000000017,1.0004371123328835,1.008090367882766,4,4
4,8,65536,415232.0,403328.0,75.79,86.53,10.739999999999995,76.05120370514204,86.22224974562074,615306752.0,3720448.0,608894464.0,3776512.0,1490.79839704069,1519.03903522691,1.018943297928331,19.43,19.8,0.370000000000001,0.9897319148496221,1.0295144398603617,4,4
4,16,65536,828192.0,798208.0,73.99,87.77,13.780000000000001,73.68236681628963,86.4588019494148,1451460352.0,4504576.0,1217609984.0,3309824.0,1758.0040956686298,1529.57601026299,0.8700639628949438,22.91,19.94,-2.969999999999999,0.8385640234323007,1.0375641436818472,4,4
4,32,65536,1696128.0,1586560.0,69.19,86.35,17.159999999999997,69.17959420399919,85.65937038614237,3740361728.0,15361536.0,2587246592.0,13405696.0,2214.29235529394,1639.17676482453,0.7402711574673411,28.86,21.37,-7.489999999999998,0.6924504563284032,1.0690601048810005,4,4
4,64,65536,3576640.0,3251616.0,62.45,83.99,21.539999999999992,62.919496323388586,84.52772221369797,9953818368.0,34396928.0,5548344064.0,32625664.0,2792.6252840654897,1716.36802377648,0.614607349424911,36.4,22.37,-14.029999999999998,0.5587554495581429,1.0999576825799848,4,4
4,2,131072,196544.0,325664.0,77.24,85.35,8.11,76.76680472636342,85.7376801281822,303395584.0,3535360.0,315782144.0,4007936.0,1561.6398567242,981.96325046673,0.6288026309257767,20.36,12.8,-7.559999999999999,1.0418958604577844,0.6035177360715338,4,4
4,4,131072,413440.0,403936.0,76.03,86.78,10.75,76.04527789007506,86.41874224902134,614291456.0,3793664.0,606510592.0,3850496.0,1494.98142414861,1511.03414402282,1.010737738686855,19.49,19.7,0.21000000000000085,0.9875032875730773,1.0235284797591697,4,4
4,8,131072,826208.0,794080.0,74.27,88.52,14.25,74.17246713472545,86.58059327593345,1416832768.0,5268480.0,1212926208.0,4245760.0,1721.23877764437,1532.80773725569,0.8905259149189281,22.44,19.98,-2.460000000000001,0.8558968425854303,1.0404593995567197,4,4
4,16,131072,1697504.0,1591488.0,69.93,86.04,16.11,68.96300290279177,86.40950598662275,3898211584.0,6371584.0,2428413952.0,4804352.0,2300.19084962392,1528.8951622632403,0.6646818730338024,29.98,19.93,-10.05,0.623169797980341,1.0666143885470705,4,4
4,32,131072,3519200.0,3200352.0,62.43,85.27,22.839999999999996,62.30450774805898,85.6278048625238,10013001728.0,15237632.0,5159657216.0,15380480.0,2849.57926801546,1617.02140764516,0.5674597038921141,37.14,21.08,-16.060000000000002,0.5160464873467081,1.0996290408055114,4,4
4,64,131072,7247552.0,6498400.0,59.35,85.04,25.690000000000005,59.495028265739556,84.56636426927426,22043723776.0,34851840.0,10958794240.0,33626624.0,3046.3493902492896,1691.55805490582,0.5552738173500827,39.71,22.05,-17.66,0.4978772659606702,1.1152825310845746,4,4
4,2,262144,384864.0,637248.0,76.31,86.24,9.929999999999993,76.63945508161873,85.73656748222282,611335680.0,3867648.0,636572928.0,4800256.0,1598.4953853828902,1006.47343577383,0.6296379989440807,20.84,13.12,-7.720000000000001,1.0425385475157898,0.6039469719795119,4,4
4,4,262144,825120.0,793152.0,74.4,85.74,11.33999999999999,74.4322195102574,86.37525421520377,1422697216.0,6391040.0,1210492160.0,3856896.0,1731.97626527051,1531.04203986121,0.8839855779559906,22.58,19.96,-2.6199999999999974,0.849736922056128,1.0403050108932461,4,4
4,8,262144,1700992.0,1593696.0,68.75,85.85,17.099999999999994,69.02363915575044,86.38492410355447,3916570624.0,8914688.0,2421877760.0,6814976.0,2307.76235984649,1523.93727285505,0.6603527726123501,30.08,19.86,-10.219999999999999,0.6186987195126206,1.0673252615304298,4,4
4,16,262144,3466592.0,3192192.0,66.27,86.83,20.560000000000002,66.35686009541563,86.51324794111459,8940430592.0,7781888.0,4852563712.0,5431552.0,2581.27073506199,1521.83680179638,0.5895688434091485,33.64,19.84,-13.8,0.5429011967315287,1.0859597417699185,4,4
4,32,262144,7050752.0,6400928.0,61.68,85.9,24.220000000000006,62.1671978707886,85.72459909354568,20354657792.0,16721408.0,10313377280.0,15362304.0,2889.2491467576797,1613.6315834204,0.5584951319380747,37.66,21.03,-16.629999999999995,0.5070221059946692,1.1015202795594639,4,4
4,64,262144,14486048.0,12900864.0,58.46,85.62,27.160000000000004,58.11325434447909,85.28390655281027,45824456960.0,35201280.0,21280359424.0,33508096.0,3165.7811875261,1652.1271381513698,0.5218702873910325,41.26,21.53,-19.729999999999997,0.46476289484009903,1.1228742509028853,4,4
4,2,524288,775808.0,1269312.0,75.52,85.89,10.370000000000005,75.70886336180828,85.67720102429082,1325455360.0,5237760.0,1275409408.0,12826624.0,1715.23510971786,1014.9088892250301,0.5917024922559876,22.36,13.23,-9.129999999999999,0.9680940050249903,0.6112035496394898,4,4
4,4,524288,1702592.0,1584352.0,68.1,86.68,18.580000000000013,68.47925374194016,86.40638090286416,4025815296.0,9893632.0,2421980416.0,6579200.0,2370.3323685298697,1532.84094443659,0.6466776409872386,30.9,19.98,-10.919999999999998,0.6017677833875734,1.074629880228636,4,4
4,8,524288,3464096.0,3193632.0,66.28,86.06,19.78,65.9353323723771,86.46868834061686,8834513152.0,12305664.0,4864193024.0,8090624.0,2553.86075212696,1525.6246330197,0.5973797246968525,33.29,19.89,-13.399999999999999,0.5507384913533194,1.0846885301750484,4,4
4,16,524288,6959648.0,6406432.0,65.22,88.46,23.239999999999995,65.27613750766437,86.59898088014539,18541189120.0,7843840.0,9724130560.0,5971456.0,2665.22573555444,1518.80204394584,0.5698586891477272,34.74,19.8,-14.940000000000001,0.5245611475801701,1.086353215018906,4,4
4,32,524288,14124032.0,12720192.0,61.47,85.99,24.519999999999996,61.471767953173,85.71790820929206,42089922816.0,17070080.0,20616168704.0,15731456.0,2981.23035235264,1621.9802468390499,0.5440640457585114,38.86,21.14,-17.72,0.4899874994863371,1.1103631140158892,4,4
4,64,524288,29928544.0,25844896.0,57.79,83.4,25.610000000000007,54.04023030092101,80.60789260191333,94201124096.0,35991808.0,48155561984.0,34577664.0,3148.7370686659497,1864.5901940561098,0.5921708143278205,41.04,24.3,-16.74,0.5113711215132223,1.1580059753384189,4,4
4,2,1048576,1611840.0,2552576.0,69.17,86.16,16.989999999999995,68.79787540176143,85.8205935865469,3800645888.0,10568192.0,2551775232.0,12778496.0,2364.51141552512,1004.6924079831499,0.42490486676716843,30.82,13.1,-17.72,0.6728967919849834,0.6314562230468358,4,4
4,4,1048576,3458432.0,3195808.0,66.16,86.82,20.659999999999997,66.14429443801036,86.45983453433803,8808197632.0,12007168.0,4885157120.0,8085760.0,2550.34790332729,1531.1441989005598,0.6003667958018454,33.24,19.96,-13.280000000000001,0.5547765602903008,1.08217765272507,4,4
4,8,1048576,6941696.0,6402528.0,65.38,85.88,20.5,64.9143815761603,86.34701379838671,18439324672.0,11763968.0,9806321152.0,7851264.0,2658.0087402271797,1532.8589607105198,0.5766944771519098,34.64,19.98,-14.66,0.5319020794645101,1.0842117363641361,4,4
4,16,1048576,13949920.0,12718816.0,63.85,87.09,23.240000000000002,63.49838816959199,86.55520181406727,39095967744.0,8380160.0,19377717248.0,5958400.0,2803.1951368896803,1524.01572976604,0.5436709381056613,36.54,19.86,-16.68,0.4956910596127659,1.0967939154084783,4,4
4,32,1048576,29065536.0,25396352.0,54.52,85.84,31.32,59.44468007038842,85.72479581066749,102971921408.0,18821632.0,41343134208.0,16169728.0,3543.39734316271,1628.55294870696,0.4596021250197619,46.18,21.23,-24.95,0.4015827317600446,1.1444768130477951,4,4
4,64,1048576,63251904.0,53188480.0,48.34,76.07,27.72999999999999,48.54293589883051,71.30966908835902,239193166848.0,39603456.0,143179826688.0,36676096.0,3782.22243403139,2692.62259015486,0.7119154510658569,49.3,35.1,-14.199999999999996,0.5986491842317867,1.1892030755532026,4,4
